[Data],,,
,Trunk Angle,Hip Angle,Knee Angle
,Trunk Flexion / Extension Joint Angle (deg),Hip Flexion / Extension Joint Angle (deg),Knee Flexion / Extension Joint Angle (deg)
Index,Series,Series,Series
2130,-14.007172,-2.147479,2.206395
2131,-13.998687,-2.225574,2.145859
2132,-13.965774,-2.257872,2.146263
2133,-13.946193,-2.247246,2.182255
2134,-13.965724,-2.219962,2.193064
2135,-13.951516,-2.23916,2.187223
2136,-13.933172,-2.243184,2.224795
2137,-13.97444,-2.192161,2.22227
2138,-13.979323,-2.19958,2.213794
2139,-13.934706,-2.226172,2.241052
2140,-13.981458,-2.216976,2.254307
2141,-13.967373,-2.201608,2.285672
2142,-13.947572,-2.204191,2.316525
2143,-13.954106,-2.188057,2.34909
2144,-13.943405,-2.225639,2.327982
2145,-13.970472,-2.234318,2.325053
2146,-14.00404,-2.268862,2.303496
2147,-14.075202,-2.233652,2.259046
2148,-14.074876,-2.229567,2.270827
2149,-14.066936,-2.219944,2.317495
2150,-14.081927,-2.210009,2.321361
2151,-14.061161,-2.234485,2.320546
2152,-14.070333,-2.282042,2.307262
2153,-14.078715,-2.286992,2.302853
2154,-14.085234,-2.26768,2.365868
2155,-14.102375,-2.258822,2.379594
2156,-14.113882,-2.276599,2.394301
2157,-14.158504,-2.228767,2.414984
2158,-14.155149,-2.231658,2.411213
2159,-14.166485,-2.236841,2.417186
2160,-14.166203,-2.215646,2.465844
2161,-14.162998,-2.249842,2.457976
2162,-14.181277,-2.250738,2.461398
2163,-14.198214,-2.21877,2.487755
2164,-14.209308,-2.211364,2.501086
2165,-14.206901,-2.279444,2.441528
2166,-14.205081,-2.251411,2.495735
2167,-14.228724,-2.258667,2.500506
2168,-14.244137,-2.228504,2.521646
2169,-14.230951,-2.261557,2.510206
2170,-14.230981,-2.275183,2.505915
2171,-14.264086,-2.267307,2.512921
2172,-14.287755,-2.242331,2.509008
2173,-14.281892,-2.295778,2.497042
2174,-14.275496,-2.305802,2.500885
2175,-14.242886,-2.38445,2.448815
2176,-14.227364,-2.379023,2.477591
2177,-14.280165,-2.389144,2.445537
2178,-14.265157,-2.400012,2.460835
2179,-14.279852,-2.402257,2.45314
2180,-14.265888,-2.421801,2.448244
2181,-14.274624,-2.462561,2.421313
2182,-14.260881,-2.50075,2.346231
2183,-14.25354,-2.484291,2.40142
2184,-14.24584,-2.485006,2.367633
2185,-14.223094,-2.582796,2.30521
2186,-14.287475,-2.510841,2.342148
2187,-14.259457,-2.549889,2.32823
2188,-14.326601,-2.50671,2.324713
2189,-14.307644,-2.54998,2.310374
2190,-14.331788,-2.551802,2.303845
2191,-14.397138,-2.511502,2.270721
2192,-14.386112,-2.526564,2.287302
2193,-14.397684,-2.504605,2.282707
2194,-14.388917,-2.536628,2.262449
2195,-14.412058,-2.518845,2.270726
2196,-14.431682,-2.503708,2.265601
2197,-14.43827,-2.506165,2.261442
2198,-14.449428,-2.478303,2.278293
2199,-14.458585,-2.514787,2.249765
2200,-14.499667,-2.502784,2.231363
2201,-14.488013,-2.528577,2.238495
2202,-14.501657,-2.501481,2.265973
2203,-14.506997,-2.498847,2.266185
2204,-14.498141,-2.522096,2.243844
2205,-14.499357,-2.562945,2.194769
2206,-14.527719,-2.555251,2.187996
2207,-14.528951,-2.538234,2.183626
2208,-14.494719,-2.575649,2.193136
2209,-14.51087,-2.571516,2.173159
2210,-14.485373,-2.591941,2.156447
2211,-14.501184,-2.645701,2.034688
2212,-14.555596,-2.599457,2.034902
2213,-14.523661,-2.65492,2.001054
2214,-14.523449,-2.739697,1.907817
2215,-14.525745,-2.751633,1.89528
2216,-14.534661,-2.756054,1.887581
2217,-14.526642,-2.771587,1.889441
2218,-14.54346,-2.800025,1.833463
2219,-14.547023,-2.795011,1.833453
2220,-14.562185,-2.788058,1.838524
2221,-14.551012,-2.79315,1.847291
2222,-14.590588,-2.73349,1.842441
2223,-14.605868,-2.755105,1.810579
2224,-14.623295,-2.662278,1.865901
2225,-14.597167,-2.711794,1.836401
2226,-14.624439,-2.718553,1.81234
2227,-14.595675,-2.786134,1.748558
2228,-14.61998,-2.791369,1.736778
2229,-14.638376,-2.800031,1.748244
2230,-14.662627,-2.82745,1.665392
2231,-14.658972,-2.855941,1.619691
2232,-14.676618,-2.767134,1.717264
2233,-14.731394,-2.7752,1.648451
2234,-14.75021,-2.790286,1.590314
2235,-14.780113,-2.740173,1.62311
2236,-14.778174,-2.761333,1.609573
2237,-14.778106,-2.80194,1.570344
2238,-14.721421,-2.792867,1.617289
2239,-14.750423,-2.726139,1.671741
2240,-14.748007,-2.687215,1.696586
2241,-14.735947,-2.710284,1.657253
2242,-14.749844,-2.693242,1.67312
2243,-14.755991,-2.71375,1.64748
2244,-14.721801,-2.734048,1.662225
2245,-14.737744,-2.709824,1.721265
2246,-14.731547,-2.733629,1.691182
2247,-14.753464,-2.735073,1.692605
2248,-14.761369,-2.761832,1.613652
2249,-14.748376,-2.803406,1.618616
2250,-14.723374,-2.789798,1.645378
2251,-14.682519,-2.787633,1.659023
2252,-14.705229,-2.78276,1.604834
2253,-14.712297,-2.8018,1.610163
2254,-14.724605,-2.775419,1.609264
2255,-14.765495,-2.764821,1.677856
2256,-14.753036,-2.791197,1.624856
2257,-14.756637,-2.760784,1.680017
2258,-14.720946,-2.789336,1.632231
2259,-14.708822,-2.804353,1.693183
2260,-14.726081,-2.738115,1.741304
2261,-14.686119,-2.779687,1.75742
2262,-14.671865,-2.771968,1.757454
2263,-14.671888,-2.777795,1.771832
2264,-14.667519,-2.747299,1.755464
2265,-14.670802,-2.747072,1.725104
2266,-14.656022,-2.781868,1.799217
2267,-14.627235,-2.806863,1.753964
2268,-14.613029,-2.832927,1.797743
2269,-14.645985,-2.780292,1.815644
2270,-14.538119,-2.827317,1.836044
2271,-14.567435,-2.797571,1.752884
2272,-14.575435,-2.788112,1.852676
2273,-14.556483,-2.857821,1.810803
2274,-14.538013,-2.865851,1.832894
2275,-14.567105,-2.835939,1.82432
2276,-14.578549,-2.800956,1.86088
2277,-14.578721,-2.807794,1.880718
2278,-14.585754,-2.816143,1.868929
2279,-14.621141,-2.770906,1.904949
2280,-14.62226,-2.780407,1.906793
2281,-14.612052,-2.679286,1.990466
2282,-14.619396,-2.691231,1.999018
2283,-14.638391,-2.67986,1.983068
2284,-14.621353,-2.717757,1.97705
2285,-14.670531,-2.675689,1.974712
2286,-14.658336,-2.712517,1.963991
2287,-14.667863,-2.703994,1.968967
2288,-14.688685,-2.701313,1.948365
2289,-14.699199,-2.709069,1.934349
2290,-14.695237,-2.721913,1.946838
2291,-14.708761,-2.702547,1.900448
2292,-14.69134,-2.696006,1.916502
2293,-14.67256,-2.740966,1.901781
2294,-14.702866,-2.712938,1.907039
2295,-14.689667,-2.755185,1.893549
2296,-14.687894,-2.787178,1.85699
2297,-14.646335,-2.822512,1.858166
2298,-14.660988,-2.836285,1.845266
2299,-14.630899,-2.863827,1.832813
2300,-14.657148,-2.856533,1.831586
2301,-14.623138,-2.813027,1.90356
2302,-14.623872,-2.830265,1.908265
2303,-14.653431,-2.835025,1.862555
2304,-14.645928,-2.793274,1.901796
2305,-14.638514,-2.797756,1.91625
2306,-14.604656,-2.866152,1.874595
2307,-14.631798,-2.856709,1.875998
2308,-14.654999,-2.795058,1.91225
2309,-14.676297,-2.747706,1.947024
2310,-14.657791,-2.827262,1.910315
2311,-14.702962,-2.80478,1.810167
2312,-14.715975,-2.760138,1.92814
2313,-14.694244,-2.797603,1.921556
2314,-14.700022,-2.781303,1.937367
2315,-14.720636,-2.791358,1.919799
2316,-14.739399,-2.733728,1.976502
2317,-14.727525,-2.785339,1.925263
2318,-14.745433,-2.746567,1.970747
2319,-14.747276,-2.755943,1.940091
2320,-14.752692,-2.760571,1.949522
2321,-14.765347,-2.727152,1.912596
2322,-14.741552,-2.750006,1.969956
2323,-14.773113,-2.722102,2.008064
2324,-14.771946,-2.74228,1.966428
2325,-14.798503,-2.722342,1.963809
2326,-14.77642,-2.758034,1.884127
2327,-14.780837,-2.748453,1.587413
2328,-14.791338,-2.774534,1.965422
2329,-14.777957,-2.806768,1.942554
2330,-14.78988,-2.766866,1.910311
2331,-14.78845,-2.787606,2.001148
2332,-14.806727,-2.754789,2.033124
2333,-14.800422,-2.750726,1.995273
2334,-14.834644,-2.731711,2.023886
2335,-14.781343,-2.763144,2.03056
2336,-14.79696,-2.760066,2.021128
2337,-14.817448,-2.724936,2.051887
2338,-14.820371,-2.711976,2.049453
2339,-14.787567,-2.702898,2.080259
2340,-14.788534,-2.74434,2.015817
2341,-14.834113,-2.702538,2.016995
2342,-14.835794,-2.666078,2.083669
2343,-14.826623,-2.724464,2.001494
2344,-14.836137,-2.71639,2.009989
2345,-14.844248,-2.687766,2.03362
2346,-14.812143,-2.720564,2.037365
2347,-14.822069,-2.722739,2.029933
2348,-14.837937,-2.661554,2.046928
2349,-14.847759,-2.662908,2.051855
2350,-14.836415,-2.684279,2.031855
2351,-14.867374,-2.665722,2.042634
2352,-14.883435,-2.626713,2.049423
2353,-14.903583,-2.627466,2.05164
2354,-14.915949,-2.604146,2.064253
2355,-14.911016,-2.616205,2.052306
2356,-14.9138,-2.624317,2.071393
2357,-14.913443,-2.638201,2.031449
2358,-14.927264,-2.599823,2.043734
2359,-14.934818,-2.585087,2.0786
2360,-14.88205,-2.637303,2.041799
2361,-14.881586,-2.624154,2.071563
2362,-14.905996,-2.60309,2.061384
2363,-14.874836,-2.621898,2.064543
2364,-14.919289,-2.57332,2.073451
2365,-14.94252,-2.54217,2.087268
2366,-14.933195,-2.563662,2.048208
2367,-14.917047,-2.536799,2.082692
2368,-14.904719,-2.592317,2.023079
2369,-14.912816,-2.562576,1.931578
2370,-14.935963,-2.592738,1.904034
2371,-14.968259,-2.549525,1.974395
2372,-14.965039,-2.543008,1.922305
2373,-14.964952,-2.550122,1.90762
2374,-14.954802,-2.564461,1.913131
2375,-14.957125,-2.563882,1.900333
2376,-14.969868,-2.523497,1.935763
2377,-14.966786,-2.49855,1.954246
2378,-14.954305,-2.525073,1.926903
2379,-14.955605,-2.52286,1.930404
2380,-14.967466,-2.513583,1.924201
2381,-14.951724,-2.52891,1.917684
2382,-14.929216,-2.522221,1.942416
2383,-14.955457,-2.509397,1.930983
2384,-14.911252,-2.550824,1.945592
2385,-14.894238,-2.541757,1.930973
2386,-14.898238,-2.548132,1.936207
2387,-14.873368,-2.576691,1.921966
2388,-14.866938,-2.587607,1.910458
2389,-14.88233,-2.559644,1.92583
2390,-14.896564,-2.535783,1.935528
2391,-14.893766,-2.539524,1.946185
2392,-14.875108,-2.587338,1.917839
2393,-14.911269,-2.623667,1.884433
2394,-14.905863,-2.576242,1.933028
2395,-14.952608,-2.507248,1.929496
2396,-14.952551,-2.548931,1.879367
2397,-14.955389,-2.555649,1.857819
2398,-14.937182,-2.523869,1.907711
2399,-14.953726,-2.540293,1.878965
2400,-14.944977,-2.595207,1.835939
2401,-14.949873,-2.571617,1.862621
2402,-14.94519,-2.547893,1.861613
2403,-14.955876,-2.556184,1.856663
2404,-14.998517,-2.512055,1.850219
2405,-14.991824,-2.510901,1.865415
2406,-15.003975,-2.479025,1.891326
2407,-14.982007,-2.494927,1.866826
2408,-15.024237,-2.474656,1.849062
2409,-14.986941,-2.489899,1.866317
2410,-14.996847,-2.483088,1.882809
2411,-15.011889,-2.446439,1.90677
2412,-15.070126,-2.418471,1.85829
2413,-14.990787,-2.457897,1.906947
2414,-14.997491,-2.470026,1.874421
2415,-15.034545,-2.420746,1.898092
2416,-15.02395,-2.414352,1.894139
2417,-15.029268,-2.421872,1.86154
2418,-15.003354,-2.434046,1.882548
2419,-14.9378,-2.502442,1.850681
2420,-14.957898,-2.478159,1.860983
2421,-14.956803,-2.477729,1.849255
2422,-14.980354,-2.452015,1.890007
2423,-14.976398,-2.456998,1.877235
2424,-14.990711,-2.433868,1.881847
2425,-14.966468,-2.462206,1.867409
2426,-14.997235,-2.431138,1.877807
2427,-14.963955,-2.447257,1.886014
2428,-14.980812,-2.44572,1.842769
2429,-14.954578,-2.452289,1.880372
2430,-14.971889,-2.447509,1.843113
2431,-14.966132,-2.4357,1.89161
2432,-14.948542,-2.470072,1.848122
2433,-14.956384,-2.446685,1.847715
2434,-14.951118,-2.440716,1.878756
2435,-14.953094,-2.439989,1.866373
2436,-14.979611,-2.420294,1.89255
2437,-14.977072,-2.397942,1.923513
2438,-14.931579,-2.456924,1.877842
2439,-14.994053,-2.393221,1.888085
2440,-14.908117,-2.486752,1.835744
2441,-14.936345,-2.464196,1.833236
2442,-14.935495,-2.458084,1.847988
2443,-14.927806,-2.455741,1.869856
2444,-14.932897,-2.456893,1.860698
2445,-14.942987,-2.432398,1.86632
2446,-14.935329,-2.422115,1.881759
2447,-14.877625,-2.467078,1.886108
2448,-14.90052,-2.441375,1.877053
2449,-14.906936,-2.436276,1.893323
2450,-14.923157,-2.456764,1.83472
2451,-14.923819,-2.423353,1.896049
2452,-14.880196,-2.437641,1.908939
2453,-14.933654,-2.420452,1.872966
2454,-14.933216,-2.428731,1.837643
2455,-14.918324,-2.428457,1.865252
2456,-14.923908,-2.432865,1.854448
2457,-14.906618,-2.442455,1.842219
2458,-14.931269,-2.416811,1.848645
2459,-14.939104,-2.406515,1.84431
2460,-14.909738,-2.427967,1.842216
2461,-14.928482,-2.394392,1.879072
2462,-14.911676,-2.399671,1.882509
2463,-14.901681,-2.409832,1.86518
2464,-14.903595,-2.403065,1.86061
2465,-14.908773,-2.419075,1.876113
2466,-14.910954,-2.372317,1.897382
2467,-14.910003,-2.365062,1.917874
2468,-14.899033,-2.42458,1.866077
2469,-14.919762,-2.377971,1.888533
2470,-14.905321,-2.411119,1.872067
2471,-14.936522,-2.398595,1.862267
2472,-14.917441,-2.417923,1.861828
2473,-14.920484,-2.417573,1.873631
2474,-14.904153,-2.429291,1.861501
2475,-14.900662,-2.427871,1.871418
2476,-14.900401,-2.429958,1.852522
2477,-14.899868,-2.423397,1.862445
2478,-14.882118,-2.460185,1.843829
2479,-14.918027,-2.408776,1.863892
2480,-14.907617,-2.464762,1.821377
2481,-14.888186,-2.487664,1.821137
2482,-14.922424,-2.470816,1.801646
2483,-14.88754,-2.513667,1.810112
2484,-14.90949,-2.471836,1.820745
2485,-14.922774,-2.466019,1.812265
2486,-14.967188,-2.441447,1.813988
2487,-14.920578,-2.473494,1.819188
2488,-14.909133,-2.476137,1.803922
2489,-14.934202,-2.47509,1.796409
2490,-14.935829,-2.478081,1.809618
2491,-14.889001,-2.499481,1.820113
2492,-14.927652,-2.474103,1.812361
2493,-14.976172,-2.429995,1.815129
2494,-14.952182,-2.451319,1.804047
2495,-14.96899,-2.425205,1.824596
2496,-14.926997,-2.463023,1.806224
2497,-14.966935,-2.450681,1.750057
2498,-14.944662,-2.439548,1.796914
2499,-14.940571,-2.439524,1.811591
2500,-14.952589,-2.429409,1.80702
2501,-14.957165,-2.429529,1.813298
2502,-14.949164,-2.427988,1.817573
2503,-14.984972,-2.431425,1.820648
2504,-14.979109,-2.390036,1.843804
2505,-14.938637,-2.402598,1.867709
2506,-14.93731,-2.47374,1.830736
2507,-14.959971,-2.462033,1.810726
2508,-14.962191,-2.455958,1.822663
2509,-14.967682,-2.455525,1.818404
2510,-14.947299,-2.455594,1.84989
2511,-14.966445,-2.432937,1.85443
2512,-14.928098,-2.481255,1.809124
2513,-14.973128,-2.439916,1.837045
2514,-14.949334,-2.44996,1.831184
2515,-14.97112,-2.414759,1.879192
2516,-14.936744,-2.430105,1.864007
2517,-14.930771,-2.431557,1.877181
2518,-14.911012,-2.448596,1.886548
2519,-14.898898,-2.458894,1.867988
2520,-14.928847,-2.428793,1.873132
2521,-14.896005,-2.461174,1.875488
2522,-14.92847,-2.461198,1.851549
2523,-14.934107,-2.451276,1.848945
2524,-14.934011,-2.448945,1.84999
2525,-14.939198,-2.442562,1.852731
2526,-14.895689,-2.478411,1.856349
2527,-14.909456,-2.467518,1.861821
2528,-14.923482,-2.46241,1.862441
2529,-14.881762,-2.523729,1.810729
2530,-14.895094,-2.497578,1.840479
2531,-14.898972,-2.485281,1.850496
2532,-14.919023,-2.482749,1.853763
2533,-14.890461,-2.52555,1.831729
2534,-14.903218,-2.515482,1.828408
2535,-14.874417,-2.535416,1.844458
2536,-14.895609,-2.538853,1.82156
2537,-14.866369,-2.576844,1.803635
2538,-14.872963,-2.564871,1.804069
2539,-14.894466,-2.51669,1.887941
2540,-14.866245,-2.540103,1.895818
2541,-14.879004,-2.496838,1.926332
2542,-14.88434,-2.479912,1.943416
2543,-14.86928,-2.504253,1.925817
2544,-14.85412,-2.520843,1.939216
2545,-14.8595,-2.513015,1.934238
2546,-14.863255,-2.516075,1.94276
2547,-14.847324,-2.525384,1.940151
2548,-14.867947,-2.541575,1.941793
2549,-14.870792,-2.54046,1.933789
2550,-14.865072,-2.543741,1.946632
2551,-14.883256,-2.524898,1.977087
2552,-14.879746,-2.524998,2.019013
2553,-14.86283,-2.563668,1.951357
2554,-14.868398,-2.552488,1.987918
2555,-14.842269,-2.580265,1.9652
2556,-14.824313,-2.600408,1.96206
2557,-14.855595,-2.571311,1.988126
2558,-14.829718,-2.599526,1.982034
2559,-14.810738,-2.552125,2.05655
2560,-14.837195,-2.540191,2.067639
2561,-14.831281,-2.506892,2.087382
2562,-14.818372,-2.535465,2.066832
2563,-14.815182,-2.534092,2.080338
2564,-14.778332,-2.597378,2.060772
2565,-14.767756,-2.596125,2.133464
2566,-14.738751,-2.597159,2.171504
2567,-14.721329,-2.630321,2.184906
2568,-14.69663,-2.648701,2.194799
2569,-14.64771,-2.675947,2.230456
2570,-14.643929,-2.704911,2.218526
2571,-14.623132,-2.683788,2.23961
2572,-14.61269,-2.670778,2.269149
2573,-14.610446,-2.670546,2.297347
2574,-14.603918,-2.684285,2.294963
2575,-14.609637,-2.675627,2.308754
2576,-14.605754,-2.681765,2.312848
2577,-14.581331,-2.701674,2.362678
2578,-14.603081,-2.679532,2.361991
2579,-14.556294,-2.693334,2.380926
2580,-14.531175,-2.697213,2.402004
2581,-14.534596,-2.656738,2.453031
2582,-14.526067,-2.643106,2.484136
2583,-14.508126,-2.652004,2.473946
2584,-14.50798,-2.654257,2.56011
2585,-14.50591,-2.629948,2.599165
2586,-14.493466,-2.661651,2.58007
2587,-14.480371,-2.68767,2.572347
2588,-14.479092,-2.663754,2.671321
2589,-14.47114,-2.644004,2.695074
2590,-14.484511,-2.585141,2.759415
2591,-14.467437,-2.57235,2.762025
2592,-14.456024,-2.59857,2.749205
2593,-14.444014,-2.54523,2.88544
2594,-14.431477,-2.63279,2.743935
2595,-14.357843,-2.645818,2.765466
2596,-14.343462,-2.673925,2.750231
2597,-14.312587,-2.723526,2.742642
2598,-14.311182,-2.691926,2.340717
2599,-14.303098,-2.715573,2.332433
2600,-14.331635,-2.727135,2.720042
2601,-14.341935,-2.701154,2.701172
2602,-14.306836,-2.749261,2.314591
2603,-14.318688,-2.76367,2.294531
2604,-14.305403,-2.802388,2.660026
2605,-14.290991,-2.778543,2.697355
2606,-14.31547,-2.760061,2.783144
2607,-14.248335,-2.817611,2.836685
2608,-14.257805,-2.765373,2.865974
2609,-14.25715,-2.77119,2.860323
2610,-14.268889,-2.790402,2.832427
2611,-14.264331,-2.866883,2.747184
2612,-14.28796,-2.818449,2.770484
2613,-14.28591,-2.789832,2.800969
2614,-14.300627,-2.747412,2.829741
2615,-14.280049,-2.766096,2.825514
2616,-14.302645,-2.786979,2.802378
2617,-14.289432,-2.822478,2.788879
2618,-14.28422,-2.832081,2.777583
2619,-14.298356,-2.819504,2.773936
2620,-14.306933,-2.845579,2.751984
2621,-14.242191,-2.88757,2.766729
2622,-14.289664,-2.842609,2.768337
2623,-14.277589,-2.837877,2.768266
2624,-14.299191,-2.839975,2.779064
2625,-14.302959,-2.880092,2.705253
2626,-14.304735,-2.876461,2.703028
2627,-14.342525,-2.883332,2.687349
2628,-14.328408,-2.906994,2.681836
2629,-14.337568,-2.877586,2.69648
2630,-14.331875,-2.875507,2.720789
2631,-14.344866,-2.900139,2.677833
2632,-14.31504,-2.903274,2.686397
2633,-14.285975,-2.898751,2.696177
2634,-14.290834,-2.914437,2.67451
2635,-14.280538,-2.881631,2.641007
2636,-14.293238,-2.86515,2.365247
2637,-14.286956,-2.890676,2.704472
2638,-14.283321,-2.892541,2.619401
2639,-14.303257,-2.8816,2.701677
2640,-14.324118,-2.890272,2.597123
2641,-14.331284,-2.820336,2.274747
2642,-14.311193,-2.859283,2.716666
2643,-14.311425,-2.86534,2.672118
2644,-14.301126,-2.832605,2.703861
2645,-14.261662,-2.887696,2.682201
2646,-14.250454,-2.918345,2.661888
2647,-14.222102,-2.972751,2.628208
2648,-14.227998,-2.979509,2.616854
2649,-14.201935,-3.021208,2.520494
2650,-14.212157,-3.034298,2.574921
2651,-14.219093,-3.000266,2.623686
2652,-14.200363,-3.034869,2.604191
2653,-14.179626,-3.01806,2.637176
2654,-14.1936,-2.955358,2.675377
2655,-14.192125,-2.982009,2.676696
2656,-14.211706,-2.976576,2.682008
2657,-14.232407,-2.960223,2.661599
2658,-14.224339,-3.014987,2.612159
2659,-14.277751,-3.002705,2.583853
2660,-14.196335,-3.097569,2.550871
2661,-14.224281,-3.098305,2.555294
2662,-14.202362,-3.059803,2.581605
2663,-14.210035,-3.045802,2.624836
2664,-14.189291,-3.082522,2.609213
2665,-14.18814,-3.053241,2.639352
2666,-14.179461,-3.042896,2.670715
2667,-14.166711,-3.097131,2.618794
2668,-14.149115,-3.096617,2.635108
2669,-14.150899,-3.12425,2.600081
2670,-14.140066,-3.164506,2.546697
2671,-14.098072,-3.17066,2.613616
2672,-14.1144,-3.206751,2.560373
2673,-14.072235,-3.199207,2.588551
2674,-14.079726,-3.281102,2.534528
2675,-14.034976,-3.323663,2.495589
2676,-14.043792,-3.341723,2.497616
2677,-14.068306,-3.334222,2.491427
2678,-14.054846,-3.350798,2.486753
2679,-14.051306,-3.371835,2.464841
2680,-14.036934,-3.408251,2.459156
2681,-14.044124,-3.421831,2.413987
2682,-13.999431,-3.458794,2.460546
2683,-13.943764,-3.479721,2.488413
2684,-13.970364,-3.472278,2.486988
2685,-13.931202,-3.488627,2.496302
2686,-13.960114,-3.417082,2.56033
2687,-13.932056,-3.449995,2.540221
2688,-13.988313,-3.40062,2.54919
2689,-13.917778,-3.446774,2.587437
2690,-13.915648,-3.411643,2.615528
2691,-13.937064,-3.381351,2.643509
2692,-13.987429,-3.323592,2.647358
2693,-13.997698,-3.296077,2.673077
2694,-13.971192,-3.316529,2.688649
2695,-14.024488,-3.2508,2.736186
2696,-14.034922,-3.281105,2.682748
2697,-14.003509,-3.296264,2.707466
2698,-13.972803,-3.304938,2.710875
2699,-13.976809,-3.302016,2.732948
2700,-13.975747,-3.262311,2.786717
2701,-13.988829,-3.258207,2.773526
2702,-13.980962,-3.261074,2.780265
2703,-13.972456,-3.277012,2.794452
2704,-13.957704,-3.289335,2.808605
2705,-13.946172,-3.296531,2.805943
2706,-13.946599,-3.297095,2.81099
2707,-13.935504,-3.29158,2.823918
2708,-13.892678,-3.331121,2.831746
2709,-13.861476,-3.368767,2.821431
2710,-13.874687,-3.331352,2.846915
2711,-13.837749,-3.36641,2.844805
2712,-13.775962,-3.400399,2.866339
2713,-13.771269,-3.412911,2.853798
2714,-13.77715,-3.375841,2.857249
2715,-13.782265,-3.37449,2.833687
2716,-13.778274,-3.334488,2.89081
2717,-13.774388,-3.325427,2.897458
2718,-13.772749,-3.331698,2.877976
2719,-13.745553,-3.332457,2.841709
2720,-13.768268,-3.343908,2.843568
2721,-13.764311,-3.303614,2.878934
2722,-13.774327,-3.273022,2.898798
2723,-13.754135,-3.317454,2.837469
2724,-13.725442,-3.331866,2.818594
2725,-13.726709,-3.308048,2.863695
2726,-13.631206,-3.425092,2.828534
2727,-13.679811,-3.310137,2.874191
2728,-13.649932,-3.322973,2.878353
2729,-13.635442,-3.314176,2.874335
2730,-13.632763,-3.310646,2.861379
2731,-13.630651,-3.274719,2.884586
2732,-13.633687,-3.216232,2.928042
2733,-13.611529,-3.23395,2.8702
2734,-13.586357,-3.250051,2.874965
2735,-13.590331,-3.231238,2.875799
2736,-13.538164,-3.282611,2.80243
2737,-13.519751,-3.274915,2.811278
2738,-13.509025,-3.242474,2.832651
2739,-13.510814,-3.2277,2.838934
2740,-13.530821,-3.164742,2.88541
2741,-13.544808,-3.18732,2.766296
2742,-13.533425,-3.18256,2.776398
2743,-13.507105,-3.225474,2.72233
2744,-13.506411,-3.207152,2.721775
2745,-13.508204,-3.207732,2.708659
2746,-13.510122,-3.208811,2.694932
2747,-13.478576,-3.232434,2.70842
2748,-13.52036,-3.180837,2.705528
2749,-13.514115,-3.203258,2.669905
2750,-13.487474,-3.177587,2.670164
2751,-13.44623,-3.173873,2.68451
2752,-13.486838,-3.145622,2.607596
2753,-13.43402,-3.136114,2.610891
2754,-13.420691,-3.167108,2.538631
2755,-13.414077,-3.127228,2.568076
2756,-13.443182,-3.119769,2.527248
2757,-13.461317,-3.100902,2.518549
2758,-13.466321,-3.097208,2.500314
2759,-13.435163,-3.120465,2.492591
2760,-13.461367,-3.082991,2.508899
2761,-13.434415,-3.147697,2.363362
2762,-13.467217,-3.109395,2.356671
2763,-13.487782,-3.066079,2.366781
2764,-13.556755,-3.007345,2.348674
2765,-13.441491,-3.040555,2.346547
2766,-13.457092,-2.983287,2.383849
2767,-13.490822,-2.949939,2.361059
2768,-13.531963,-2.902008,2.361763
2769,-13.546728,-2.853562,2.369104
2770,-13.567911,-2.809799,2.340204
2771,-13.628742,-2.757468,2.334368
2772,-13.708088,-2.627015,2.349731
2773,-13.747831,-2.576209,2.369938
2774,-13.742269,-2.547619,2.367223
2775,-13.7963,-2.518114,2.306776
2776,-13.814425,-2.495914,2.31485
2777,-13.864452,-2.416127,2.324208
2778,-13.879935,-2.381328,2.312598
2779,-13.878538,-2.40396,2.243533
2780,-13.859507,-2.415315,2.144647
2781,-13.839072,-2.471449,2.072255
2782,-13.788813,-2.51802,2.062764
2783,-13.749631,-2.556971,2.01226
2784,-13.604187,-2.755414,1.932667
2785,-13.552735,-2.836619,1.903918
2786,-13.512417,-2.848794,1.9246
2787,-13.434517,-2.897104,1.916577
2788,-13.340934,-3.00372,1.863831
2789,-13.316545,-3.062985,1.773621
2790,-13.239921,-3.203785,1.668989
2791,-13.165708,-3.336783,1.607686
2792,-13.118385,-3.397748,1.597835
2793,-13.102236,-3.426256,1.5879
2794,-13.080341,-3.447835,1.58259
2795,-13.10204,-3.428735,1.586081
2796,-13.120324,-3.411053,1.597825
2797,-13.130142,-3.394429,1.608224
2798,-13.201757,-3.294117,1.654758
2799,-13.307647,-3.166937,1.665684
2800,-13.361728,-3.102,1.685999
2801,-13.37689,-3.043801,1.745048
2802,-13.343436,-3.039346,1.773482
2803,-13.352642,-2.981495,1.845112
2804,-13.480007,-2.828732,1.870195
2805,-13.547531,-2.707237,1.935743
2806,-13.592175,-2.619761,2.002095
2807,-13.675579,-2.524282,2.00661
2808,-13.724049,-2.451414,2.045942
2809,-13.704607,-2.45699,2.084655
2810,-13.713772,-2.402242,2.145108
2811,-13.731714,-2.396071,2.148239
2812,-13.721665,-2.405199,2.142089
2813,-13.732529,-2.403714,2.13687
2814,-13.718801,-2.423529,2.126168
2815,-13.703363,-2.469593,2.111041
2816,-13.735449,-2.391294,2.140083
2817,-13.710903,-2.38032,2.208895
2818,-13.655429,-2.411654,2.270321
2819,-13.638312,-2.453143,2.273791
2820,-13.585144,-2.501165,2.320142
2821,-13.529722,-2.504955,2.376747
2822,-13.519669,-2.543404,2.396703
2823,-13.47048,-2.595085,2.411835
